iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
EUPATH_0009247_4_2_1_99	4.2.1.99: 2-methylisocitrate dehydratase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.058601	138.3129	7.20919972687225	2.237531	6.364985	0.945523	227			
EUPATH_0009247_4_2_2_1	4.2.2.1: Hyaluronate lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.283086	5.59152	1.9259792	1.08133	1.705608	0.968352	5	["0.283086","0.968352","1.081330","1.705608","5.591520"]		
EUPATH_0009247_4_2_2_12	4.2.2.12: Xanthan lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.235306	25.2758	3.31133030769231	1.46371	3.12795	0.758378	39			
EUPATH_0009247_4_2_2_17	4.2.2.17: Inulin fructotransferase (DFA-I-forming)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.24785	2.66983	1.95884	1.95884	2.66983	1.24785	2	["1.247850","2.669830"]		
EUPATH_0009247_4_2_2_2	4.2.2.2: Pectate lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.47222	2.655288	1.94034475	1.8169355	2.258849	1.6218405	4	["1.472220","1.771461","1.862410","2.655288"]		
EUPATH_0009247_4_2_2_22	4.2.2.22: Pectate trisaccharide-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		9.32899	9.32899	9.32899	9.32899			1	["9.328990"]		
EUPATH_0009247_4_2_2_23	4.2.2.23: Rhamnogalacturonan endolyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.092488	1.092488	1.092488	1.092488			1	["1.092488"]		
EUPATH_0009247_4_2_2_25	4.2.2.25: Gellan lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.192399	0.44539	0.3188945	0.3188945	0.44539	0.192399	2	["0.192399","0.445390"]		
EUPATH_0009247_4_2_2_6	4.2.2.6: Oligogalacturonide lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.30605	0.30605	0.30605	0.30605			1	["0.306050"]		
EUPATH_0009247_4_2_2_7	4.2.2.7: Heparin lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.523945	2.60751	1.69017166666667	1.93906	2.273285	1.2315025	3	["0.523945","1.939060","2.607510"]		
EUPATH_0009247_4_2_2_8	4.2.2.8: Heparin-sulfate lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.12975	2.07885	1.6043	1.6043	2.07885	1.12975	2	["1.129750","2.078850"]		
EUPATH_0009247_4_2_2_9	4.2.2.9: Pectate disaccharide-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.45681	0.480382	0.468596	0.468596	0.480382	0.45681	2	["0.456810","0.480382"]		
EUPATH_0009247_4_2_2_n1	4.2.2.n1: Peptidoglycan lytic exotransglycosylase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.205654	57.99973	4.12895623809524	1.71194	4.5452225	0.825044	63			
EUPATH_0009247_4_2_2_n2	4.2.2.n2: Peptidoglycan lytic endotransglycosylase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.201848	31.996417	3.23441038888889	1.1270365	2.36023	0.329111	18			
EUPATH_0009247_4_2_3_1	4.2.3.1: Threonine synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.093063	105.617	6.90835823529412	2.79096	6.7209385	1.4225025	323			
EUPATH_0009247_4_2_3_12	4.2.3.12: 6-pyruvoyltetrahydropterin synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.281707	24.773369	2.10285816129032	1.187645	2.09472	0.720664	62			
EUPATH_0009247_4_2_3_3	4.2.3.3: Methylglyoxal synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.150268	105.649565	6.06173958292683	3.323731	6.579345	1.745254	410			
EUPATH_0009247_4_2_3_4	4.2.3.4: 3-dehydroquinate synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.089577	136.962853	9.11126348825065	3.09581	8.538425	1.515258	383			
EUPATH_0009247_4_2_3_5	4.2.3.5: Chorismate synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.275722	126.4074	9.5736820162037	4.0725415	8.7174195	2.055995	432			
EUPATH_0009247_4_2_99_18	4.2.99.18: DNA-(apurinic or apyrimidinic site) lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.325016	219.6297	11.8572615784753	3.9047445	10.29689	2.03984	446			
EUPATH_0009247_4_2_99_20	4.2.99.20: 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.172844	37.767743	3.36101196116505	1.577643	3.9438	0.77016	103			
EUPATH_0009247_4_3_1_1	4.3.1.1: Aspartate ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.502834	267.095	22.6406594767025	12.64175	26.078031	6.611616	558			
EUPATH_0009247_4_3_1_12	4.3.1.12: Ornithine cyclodeaminase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.206004	96.6478	7.20237845762712	2.54012	5.8217	1.1536	118			
EUPATH_0009247_4_3_1_14	4.3.1.14: 3-aminobutyryl-CoA ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.160668	18.39809	3.00933780645161	1.859725	3.53167	0.9412885	124			
EUPATH_0009247_4_3_1_15	4.3.1.15: Diaminopropionate ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.172465	37.6914	3.5270276635514	1.42323	3.6317195	0.84012	107			
EUPATH_0009247_4_3_1_16	4.3.1.16: Threo-3-hydroxy-L-aspartate ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.763254	15.3313	3.65430178947368	1.90613	4.55419	1.20179	19			
EUPATH_0009247_4_3_1_17	4.3.1.17: L-serine ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.143785	268.771202	10.606010840708	4.39798	10.171264	1.9833665	452			
EUPATH_0009247_4_3_1_18	4.3.1.18: D-serine ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.080237	32.864091	2.46738469014084	1.5378775	2.67195	0.804486	142			
EUPATH_0009247_4_3_1_19	4.3.1.19: Threonine ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.157656	199.70203	10.2305765089514	3.459404	9.624817	1.5478265	391			
EUPATH_0009247_4_3_1_2	4.3.1.2: Methylaspartate ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.147286	29.0067	3.12897135119048	1.84961	3.726445	1.00011	168			
EUPATH_0009247_4_3_1_27	4.3.1.27: Threo-3-hydroxy-D-aspartate ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.912244	24.6367	6.414196	2.77598	8.91072	1.55774	9	["0.912244","1.208600","1.557740","2.276060","2.775980","3.337120","8.910720","12.112600","24.636700"]		
EUPATH_0009247_4_3_1_3	4.3.1.3: Histidine ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.358603	68.2449	7.19473438118812	3.881068	8.62631	1.6866595	404			
EUPATH_0009247_4_3_1_4	4.3.1.4: Formimidoyltetrahydrofolate cyclodeaminase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.200637	3.3125	1.2457155	0.713576	1.97297	0.584849	14			
EUPATH_0009247_4_3_1_6	4.3.1.6: Beta-alanyl-CoA ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.188096	33.1876	3.94053242361111	2.7048	4.256395	1.416935	144			
EUPATH_0009247_4_3_1_7	4.3.1.7: Ethanolamine ammonia-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.073714	104.303605	4.32180256709957	1.781433	4.565668	0.9224495	231			
EUPATH_0009247_4_3_2_1	4.3.2.1: Argininosuccinate lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.39391	166.61734	9.39257343326039	4.34852	8.255812	2.42259	457			
EUPATH_0009247_4_3_2_10	4.3.2.10	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.304411	309.9537	16.6909478590022	5.831022	13.418413	2.291916	461			
EUPATH_0009247_4_3_2_2	4.3.2.2: Adenylosuccinate lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.743303	138.34502	12.7451822660377	8.424062	13.9427	4.76604	530			
EUPATH_0009247_4_3_2_3	4.3.2.3: Ureidoglycolate lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.20328	115.6208	5.91446790310078	2.2163875	5.32103	1.02011	258			
EUPATH_0009247_4_3_2_7	4.3.2.7	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.293579	4.16843	1.59319511764706	1.42703	2.16351	0.979018	17			
EUPATH_0009247_4_3_3_5	4.3.3.5: 4'-demethylrebeccamycin synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.66439	1.66439	1.66439	1.66439			1	["1.664390"]		
EUPATH_0009247_4_3_3_6	4.3.3.6: Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.200352	198.261527	15.3359644788136	8.6972865	18.0605715	4.0220735	472			
EUPATH_0009247_4_3_3_7	4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.578172	354.8804	14.1118216777996	6.353535	11.447498	3.423206	509			
EUPATH_0009247_4_3_99_2	4.3.99.2: Carboxybiotin decarboxylase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.289397	25.6604	3.99185223809524	2.04225	4.63817	1.18287	42			
EUPATH_0009247_4_3_99_3	4.3.99.3: 7-carboxy-7-deazaguanine synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.111286	100.9784	6.57508819672131	2.541748	5.900296	1.11643	305			
EUPATH_0009247_4_3_99_4	4.3.99.4: Choline trimethylamine-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.402252	3.01963	1.5663482	1.47767	2.22804	0.704149	5	["0.402252","0.704149","1.477670","2.228040","3.019630"]		
EUPATH_0009247_4_4_1_1	4.4.1.1: Cystathionine gamma-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.246066	87.4394	5.22916645454545	2.200645	5.24793	1.02112	110			
EUPATH_0009247_4_4_1_11	4.4.1.11: Methionine gamma-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.251152	73.6517	6.47746851282051	3.062648	7.090015	1.3805575	351			
EUPATH_0009247_4_4_1_13	4.4.1.13: Cysteine-S-conjugate beta-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.111533	18.65169	2.16411927272727	0.959583	2.126411	0.446403	33			
EUPATH_0009247_4_4_1_15	4.4.1.15: D-cysteine desulfhydrase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.210923	48.982	4.46933404054054	2.022395	4.3738805	0.8578385	148			
EUPATH_0009247_4_4_1_16	4.4.1.16: Selenocysteine lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.07429	27.9795	2.28247537931034	1.0295	1.94047	0.631016	29			
EUPATH_0009247_4_4_1_17	4.4.1.17: Holocytochrome-c synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.343481	0.343481	0.343481	0.343481			1	["0.343481"]		
EUPATH_0009247_4_4_1_2	4.4.1.2: Homocysteine desulfhydrase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.216962	45.1396	5.6645044	2.622295	4.930355	1.32497	60			
EUPATH_0009247_4_4_1_21	4.4.1.21: S-ribosylhomocysteine lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.238875	150.131666	9.99634873913043	4.942378	10.917375	2.750844	460			
EUPATH_0009247_4_4_1_23	4.4.1.23: 2-hydroxypropyl-CoM lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.439733	62.1511	6.73819472916667	2.063665	4.88805	1.069925	48			
EUPATH_0009247_4_4_1_24	4.4.1.24: (2R)-sulfolactate sulfo-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.472335	0.472335	0.472335	0.472335			1	["0.472335"]		
EUPATH_0009247_4_4_1_28	4.4.1.28: L-cysteine desulfidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.165613	13.2118	2.19482479310345	1.04926	2.11475	0.512585	29			
EUPATH_0009247_4_4_1_5	4.4.1.5: Lactoylglutathione lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.155333	116.326	6.20112026602564	3.126876	6.24049	1.51515	312			
EUPATH_0009247_4_4_1_8	4.4.1.8: Cystathionine beta-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.134029	150.3445	7.26943190441177	2.4038075	6.0824195	1.1746195	272			
EUPATH_0009247_4_4_1_9	4.4.1.9: L-3-cyanoalanine synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.698578	0.698578	0.698578	0.698578			1	["0.698578"]		
EUPATH_0009247_4_6_1_1	4.6.1.1: Adenylate cyclase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.131541	104.592	6.24811928340081	2.16136	5.8106345	0.920389	247			
EUPATH_0009247_4_6_1_12	4.6.1.12: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.248065	167.687257	10.4503325959184	5.078499	9.812968	2.583566	490			
EUPATH_0009247_4_6_1_13	4.6.1.13: Phosphatidylinositol diacylglycerol-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.183639	29.8799	6.34815989473684	2.47095	8.38739	1.337575	19			
EUPATH_0009247_4_6_1_17	4.6.1.17	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.088042	54.180944	3.51801826007326	1.63041	3.527778	0.849583	273			
EUPATH_0009247_4_7_1_1	4.7.1.1: Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.192145	71.0784	6.01362947368421	2.234085	5.194295	0.9497465	76			
EUPATH_0009247_4_99_1_1	4.99.1.1: Ferrochelatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.109984	118.7356	6.64791921904762	2.2383595	6.42542	0.971889	210			
EUPATH_0009247_4_99_1_12	4.99.1.12	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.143124	7.58548	1.77512489285714	1.11562	2.344255	0.5111865	28			
EUPATH_0009247_4_99_1_3	4.99.1.3: Sirohydrochlorin cobaltochelatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.147526	21.5956	2.37276135172414	1.43659	2.80304	0.731737	145			
EUPATH_0009247_4_99_1_4	4.99.1.4: Sirohydrochlorin ferrochelatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.114849	65.7559	5.69584709638554	1.834736	4.41041	0.868938	83			
EUPATH_0009247_5_1_1_1	5.1.1.1: Alanine racemase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.379981	197.994924	9.84811254466231	4.17947	8.6159865	2.111468	459			
EUPATH_0009247_5_1_1_11	5.1.1.11: Phenylalanine racemase (ATP-hydrolyzing)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.584093	13.2697	3.17690158823529	2.29559	4.10727	1.03171	17			
EUPATH_0009247_5_1_1_13	5.1.1.13: Aspartate racemase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.201253	64.9684	3.66200662195122	1.559445	3.55459	0.898015	82			
EUPATH_0009247_5_1_1_20	5.1.1.20: L-Ala-D/L-Glu epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.07101	8.661104	1.36859264285714	0.9599455	1.30946	0.6375585	28			
EUPATH_0009247_5_1_1_3	5.1.1.3: Glutamate racemase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.471996	232.94396	11.9370391578947	5.514111	11.991719	2.691409	494			
EUPATH_0009247_5_1_1_4	5.1.1.4: Proline racemase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.373982	57.2082	5.61010419565217	1.89191	4.38419	1.01352	46			
EUPATH_0009247_5_1_1_7	5.1.1.7: Diaminopimelate epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.256431	116.6137	9.46882341330166	3.477842	8.93234	1.557967	421			
EUPATH_0009247_5_1_1_8	5.1.1.8: 4-hydroxyproline epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.331685	24.35167	5.69637540909091	2.68229	9.4203	1.57646	22			
EUPATH_0009247_5_1_2_2	5.1.2.2: Mandelate racemase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.213765	20.2913	3.74133394915254	1.80546	5.1919	0.8383165	59			
EUPATH_0009247_5_1_2_3	5.1.2.3: 3-hydroxybutyryl-CoA epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.067096	20.013034	1.91887165	1.0310125	1.8497495	0.4486795	40			
EUPATH_0009247_5_1_3_1	5.1.3.1: Ribulose-phosphate 3-epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.365451	257.808785	11.9885673806584	5.9185835	11.770105	3.12139	486			
EUPATH_0009247_5_1_3_10	5.1.3.10: CDP-paratose 2-epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.02334	3.55027	1.98685333333333	1.38695	2.46861	1.205145	3	["1.023340","1.386950","3.550270"]		
EUPATH_0009247_5_1_3_11	5.1.3.11: Cellobiose epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.212544	35.7605	3.78121589823009	1.844825	4.27736	1.15424	226			
EUPATH_0009247_5_1_3_12	5.1.3.12: UDP-glucuronate 5'-epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.062238	5.46637	1.29257763636364	0.830676	1.48442	0.5183015	11			
EUPATH_0009247_5_1_3_13	5.1.3.13: dTDP-4-dehydrorhamnose 3,5-epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.380415	228.278223	13.0968400847107	6.6779	13.415314	3.56054	484			
EUPATH_0009247_5_1_3_14	5.1.3.14: UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.259124	104.082063	5.44456021192053	2.405043	5.083272	1.213016	302			
EUPATH_0009247_5_1_3_15	5.1.3.15: Glucose-6-phosphate 1-epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.070189	142.563	6.81751499504951	2.120506	5.93056	1.07398	202			
EUPATH_0009247_5_1_3_2	5.1.3.2: UDP-glucose 4-epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.344046	171.6197	10.656923336887	5.402976	11.38056	2.87682	469			
EUPATH_0009247_5_1_3_20	5.1.3.20: ADP-glyceromanno-heptose 6-epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.108467	102.8491	5.10149298479087	1.950632	4.75226	0.9207725	263			
EUPATH_0009247_5_1_3_21	5.1.3.21: Maltose epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.391294	1.0473	0.719297	0.719297	1.0473	0.391294	2	["0.391294","1.047300"]		
EUPATH_0009247_5_1_3_22	5.1.3.22: L-ribulose-5-phosphate 3-epimerase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.09203	107.837471	4.54483037572254	1.898949	4.76451	0.893318	173			
